evidence_id,skill_id,evidence_text,evidence_type,word_count,char_count,quality_label
ev_synth_1428,cybersecurity-defense,Drafted basic password policy guideline without technical enforcement.,transcript,8,70,needs-info
ev_synth_1429,ui-ux-design,Screenshots of another app downloaded from Pinterest.,code_snippet,7,53,rejected
ev_synth_1430,cloud-architecture,Did some cloud stuff last week.,document,6,31,rejected
ev_synth_1431,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation.",code_repository,40,272,approved
ev_synth_1432,product-management,Thought of a cool app idea.,code_snippet,6,27,rejected
ev_synth_1433,cloud-architecture,"Basic docker-compose file for local deployment, missing cloud configuration.",transcript,9,76,needs-info
ev_synth_1434,devops-ci-cd,Engineered automated GitOps pipeline using ArgoCD and Kubernetes Helm charts. Integrated Vault for secrets management and SonarQube for static code analysis in the pull request pipeline.,project_report,26,186,approved
ev_synth_1435,ui-ux-design,Rough napkin drawing of a website.,text_note,6,34,rejected
ev_synth_1436,data-analysis,"Engineered time-series forecasting pipeline using Statsmodels and Prophet. Conducted hypothesis testing (A/B test z-test, ANOVA) and published an executive report with actionable insights for product retention. Project repo available at https://github.com/student/capstone-repo.",code_repository,31,278,approved
ev_synth_1437,ai-ml-engineering,Used ChatGPT once to write an essay.,code_snippet,7,36,rejected
ev_synth_1438,data-analysis,"Performed exploratory data analysis on sales transactional data. Handled missing values via KNN imputation, normalized numerical features, and visualized distribution histograms using Matplotlib, Plotly, and SQL window aggregations.",code_repository,28,232,approved
ev_synth_1439,cloud-architecture,"Designed serverless backend on GCP using Cloud Run, Cloud Pub/Sub, and Firestore. Implemented Terraform state locking with Cloud Storage and zero-downtime blue/green deployment strategy. Validated against industry standard security guidelines.",code_repository,30,243,approved
ev_synth_1440,cloud-architecture,Submitted cloud diagram draft without live deployment proof.,project_report,8,60,needs-info
ev_synth_1441,data-analysis,"Engineered time-series forecasting pipeline using Statsmodels and Prophet. Conducted hypothesis testing (A/B test z-test, ANOVA) and published an executive report with actionable insights for product retention.",project_report,26,210,approved
ev_synth_1442,cloud-architecture,"Architected a multi-region AWS cloud infrastructure using Terraform HCL. Configured VPC peering, ALB load balancers, ECS Fargate cluster with auto-scaling, and IAM least-privilege policies. Documented topology with architecture diagrams. Added unit tests with >90% code coverage.",project_report,36,279,approved
ev_synth_1443,python-programming,"Basic python script for file renaming, missing test cases and docstrings.",code_snippet,11,73,needs-info
ev_synth_1444,database-engineering,"Designed normalized PostgreSQL relational schema (3NF) for e-commerce backend. Built composite B-Tree and GIN indexing strategies, optimized slow queries using EXPLAIN ANALYZE reducing latency by 78%, and configured Redis caching. Benchmarked performance achieving 99.9% uptime under simulated load test.",code_repository,39,304,approved
ev_synth_1445,ui-ux-design,Plagiarized Behance UI kit.,document,4,27,rejected
ev_synth_1446,cybersecurity-defense,Drafted basic password policy guideline without technical enforcement.,code_snippet,8,70,needs-info
ev_synth_1447,cloud-architecture,Created an S3 bucket and uploaded a static HTML file.,project_report,10,53,needs-info
ev_synth_1448,python-programming,Built python-programming prototype microservice. See repository at https://github.com/student/app-v1.,project_report,8,101,approved
ev_synth_1449,database-engineering,Constructed zero-downtime database migration strategy with Flyway. Implemented database connection pooling with PgBouncer and configured multi-AZ streaming replication with automated failover. Validated against industry standard security guidelines.,project_report,27,249,approved
ev_synth_1450,data-analysis,"Analyzed customer churn dataset (100k rows) using Pandas, SciPy, and Seaborn. Built a logistic regression and Random Forest classifier in scikit-learn achieving 0.88 ROC-AUC score. Summary interactive dashboard created in Streamlit with SQL query integration. Benchmarked performance achieving 99.9% uptime under simulated load test.",project_report,44,333,approved
ev_synth_1451,mobile-development,App icon image.,text_note,3,15,rejected
ev_synth_1452,ai-ml-engineering,Used ChatGPT once to write an essay.,text_note,7,36,rejected
ev_synth_1453,data-analysis,Sample text without methodology or data findings.,code_snippet,7,49,rejected
ev_synth_1454,cloud-architecture,"Designed serverless backend on GCP using Cloud Run, Cloud Pub/Sub, and Firestore. Implemented Terraform state locking with Cloud Storage and zero-downtime blue/green deployment strategy.",project_report,24,186,approved
ev_synth_1455,database-engineering,SQL query with syntax error.,document,5,28,rejected
ev_synth_1456,devops-ci-cd,Ran docker build command once on localhost.,text_note,7,43,rejected
ev_synth_1457,devops-ci-cd,Hardcoded passwords stored in public repository.,text_note,6,48,rejected
ev_synth_1458,product-management,"This is a comprehensive report on product-management. I studied how product-management works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",document,33,239,rejected
ev_synth_1459,cybersecurity-defense,"Conducted penetration testing and security vulnerability assessment on web application. Identified OWASP Top 10 vulnerabilities (SQLi, XSS, SSRF), configured WAF rules, and implemented zero-trust RBAC authorization policies.",code_repository,27,224,approved
ev_synth_1460,python-programming,"Developed a Python data processing pipeline with Pandas, NumPy, and multiprocessing. Created custom classes for data schema validation and built a CLI tool using Click. Package was published as a PyPI wheel with full docstrings, type annotations, and Sphinx documentation. Benchmarked performance achieving 99.9% uptime under simulated load test.",code_repository,49,346,approved
ev_synth_1461,database-engineering,Created basic ER diagram draft.,project_report,5,31,needs-info
ev_synth_1462,ai-ml-engineering,Created simple vector embedding script with ChromaDB.,project_report,7,53,needs-info
ev_synth_1463,database-engineering,"This is a comprehensive report on database-engineering. I studied how database-engineering works by reading online articles and documentation. I understand concepts like deployment, data, python, and cloud architecture, but did not write code.",code_snippet,33,243,rejected
ev_synth_1464,python-programming,Initial setup completed for python-programming. Partial documentation attached.,transcript,8,79,needs-info
ev_synth_1465,devops-ci-cd,"Built automated CI/CD pipeline using GitHub Actions. Pipeline executes linting, unit tests, Docker container build, security vulnerability scanning with Trivy, container signing with Cosign, and automated deployment to AWS EKS cluster.",project_report,31,235,approved
ev_synth_1466,mobile-development,"Built native React Native iOS/Android app with TypeScript. Configured navigation routing, camera and geolocation device APIs, and automated TestFlight / Google Play Beta deployments. Benchmarked performance achieving 99.9% uptime under simulated load test.",certificate,33,256,approved
ev_synth_1467,ui-ux-design,Designed end-to-end mobile application in Figma following WCAG 2.1 AAA accessibility guidelines. Conducted usability testing sessions with 12 participants and iterated interactive wireframes based on heatmaps. Created atomic design system with full component library.,certificate,34,267,approved
ev_synth_1468,python-programming,Initial setup completed for python-programming. Partial documentation attached.,code_snippet,8,79,needs-info
ev_synth_1469,devops-ci-cd,"Built automated CI/CD pipeline using GitHub Actions. Pipeline executes linting, unit tests, Docker container build, security vulnerability scanning with Trivy, container signing with Cosign, and automated deployment to AWS EKS cluster. Project repo available at https://github.com/student/capstone-repo.",code_repository,36,303,approved
ev_synth_1470,devops-ci-cd,"Engineered automated GitOps pipeline using ArgoCD and Kubernetes Helm charts. Integrated Vault for secrets management and SonarQube for static code analysis in the pull request pipeline. Includes comprehensive README, architecture diagrams, and postman API collection.",certificate,35,268,approved
ev_synth_1471,data-analysis,Submitted a blank CSV file.,code_snippet,5,27,rejected
ev_synth_1472,python-programming,Hello world test project submission. Nothing else to report.,text_note,9,60,rejected
ev_synth_1473,ai-ml-engineering,Called API endpoint without handling errors or embeddings.,document,8,58,rejected
ev_synth_1474,data-analysis,Cleaned CSV file and removed empty rows using Python.,project_report,9,53,needs-info
ev_synth_1475,product-management,Product note without specs.,document,4,27,rejected
